,Unnamed: 0.1,Unnamed: 0,Customer City,Customer Id,Customer Street,Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk,Payment Method,First Name,Last Name,pincode
1723,24997,24997,Simi Valley,18756,4311 Old Edge,2.0,1.0,Late delivery,1.0,DEBIT,Cassady,Todd,93063
1724,24998,24998,West Jordan,18852,1134 Blue Brook End,2.0,1.0,Late delivery,1.0,DEBIT,Clementine,Lowe,84084
1725,24999,24999,Rego Park,15868,430 Little Beach,2.0,1.0,Late delivery,1.0,DEBIT,Tana,Pickett,11374
1726,25000,25000,Miami,18832,9505 Fallen River Cove,2.0,1.0,Late delivery,1.0,DEBIT,Leandra,Bishop,33157
1727,25011,25011,Daly City,18445,3948 Shady Campus,2.0,1.0,Late delivery,1.0,DEBIT,Tashya,Travis,94015
1728,25017,25017,National City,18300,5131 Grand Dale Ramp,2.0,1.0,Late delivery,1.0,DEBIT,Stella,Sellers,91950
1729,25028,25028,Garden Grove,17645,9089 Round Willow Route,2.0,1.0,Late delivery,1.0,DEBIT,Lynn,Mullins,92843
1730,25033,25033,Dorchester Center,17428,3374 Gentle Elk Centre,2.0,1.0,Late delivery,1.0,DEBIT,Jael,Mckenzie,2124
1731,25040,25040,Chicago,17264,7731 Heather Mall,2.0,1.0,Late delivery,1.0,DEBIT,Pearl,Harvey,60640
1732,25045,25045,Sacramento,20633,2534 Umber Landing,2.0,1.0,Late delivery,1.0,DEBIT,Maite,Hendricks,95823
1733,25046,25046,Atlanta,18452,2649 Pleasant Campus,2.0,1.0,Late delivery,1.0,DEBIT,Nevada,Mccoy,30318
1734,25048,25048,Sacramento,20560,6473 Bright Expressway,2.0,1.0,Late delivery,1.0,DEBIT,Dana,Cardenas,95828
1735,25056,25056,Flushing,18449,5103 Burning Embers Green,2.0,1.0,Late delivery,1.0,DEBIT,Lunea,Padilla,11355
1736,25064,25064,Philadelphia,17724,5346 Clear Hills Way,2.0,1.0,Late delivery,1.0,DEBIT,Eden,Ortega,19144
1737,25068,25068,Bronx,17741,2734 Dusty Blossom Road,2.0,1.0,Late delivery,1.0,DEBIT,Carissa,Hanson,10460
1738,25081,25081,Cumberland,18677,4197 Lazy Diversion,2.0,1.0,Late delivery,1.0,DEBIT,Lareina,Workman,21502
1739,25082,25082,Newark,15652,1356 Bright Lagoon Trail,2.0,1.0,Late delivery,1.0,DEBIT,Constance,Mcclure,7105
1740,25083,25083,Glenview,15471,1865 Bright Dale Walk,2.0,1.0,Late delivery,1.0,DEBIT,Melinda,Holman,60025
1741,25085,25085,El Paso,15306,7007 Golden Edge,2.0,1.0,Late delivery,1.0,DEBIT,Orli,Mcintosh,79936
1742,25119,25119,North Hollywood,20296,2262 Gentle Island Vista,2.0,1.0,Late delivery,1.0,DEBIT,Amber,Barber,91606
1743,25120,25120,South Ozone Park,16348,5616 Little Lagoon Street,2.0,1.0,Late delivery,1.0,DEBIT,Hollee,Mckinney,11420
1744,25121,25121,Irving,16222,8832 Quiet Manor,2.0,1.0,Late delivery,1.0,DEBIT,Holly,Hayes,75061
1745,25122,25122,Las Vegas,16221,550 Easy Close,2.0,1.0,Late delivery,1.0,DEBIT,Nora,Whitehead,89110
1746,25123,25123,Vacaville,15190,7469 Misty Log Estates,2.0,1.0,Late delivery,1.0,DEBIT,Eden,Mckee,95687
1747,25124,25124,Carlisle,20110,4927 Dewy Farms,2.0,1.0,Late delivery,1.0,DEBIT,Jade,House,17013
1748,25125,25125,New York,19875,3758 Sunny Mall,2.0,1.0,Late delivery,1.0,DEBIT,Jolene,Lara,10025
1749,25126,25126,Mentor,16107,1430 Gentle Grove Glade,2.0,1.0,Late delivery,1.0,DEBIT,Blythe,Spencer,44060
1750,25127,25127,Elyria,16177,3847 Wishing Front,2.0,1.0,Late delivery,1.0,DEBIT,Susan,Harding,44035
1751,25128,25128,Los Angeles,17144,6889 Velvet Impasse,2.0,1.0,Late delivery,1.0,DEBIT,Willow,Mccarty,90024
1752,25129,25129,Tucson,18936,8297 Golden Green,2.0,1.0,Late delivery,1.0,DEBIT,Keelie,Harper,85719
1753,25130,25130,New York,18636,2319 Fallen Impasse,2.0,1.0,Late delivery,1.0,DEBIT,Lesley,Slater,10033
1754,25131,25131,Harvey,17143,5902 Silver Embers Diversion,2.0,1.0,Late delivery,1.0,DEBIT,Katelyn,Mills,60426
1755,25132,25132,Chicago,20302,2638 Amber Oak Grounds,2.0,1.0,Late delivery,1.0,DEBIT,Whitney,Franks,60628
1756,25133,25133,Chicago,20050,3829 Gentle Beacon Meadow,2.0,1.0,Late delivery,1.0,DEBIT,Gemma,Morrison,60617
1757,25134,25134,Miami,20355,1557 Harvest Pond Canyon,2.0,1.0,Late delivery,1.0,DEBIT,Aimee,Cotton,33177
1758,25135,25135,Eugene,16353,3520 Hazy Inlet,2.0,1.0,Late delivery,1.0,DEBIT,Astra,Goff,97405
1759,25136,25136,Greeley,20046,7168 Indian Circuit,2.0,1.0,Late delivery,1.0,DEBIT,Rhonda,Love,80631
1760,25137,25137,Elgin,19199,5497 Wishing Bank,2.0,1.0,Late delivery,1.0,DEBIT,Margaret,Robertson,60120
1761,25141,25141,Hilliard,20462,4616 Thunder View Link,2.0,1.0,Late delivery,1.0,DEBIT,Martina,Nielsen,43026
1762,25142,25142,Baytown,17665,7596 Emerald Common,2.0,1.0,Late delivery,1.0,DEBIT,Paula,Bowman,77520
1763,25145,25145,San Antonio,18890,9724 Indian Trail,2.0,1.0,Late delivery,1.0,DEBIT,Olga,Mooney,78250
1764,25147,25147,Newark,17480,4063 Little Creek Court,2.0,1.0,Late delivery,1.0,DEBIT,Victoria,Campbell,19702
1765,25167,25167,Brooklyn,18638,1014 Colonial Cider Terrace,2.0,1.0,Late delivery,1.0,DEBIT,Christine,Roman,11212
1766,25168,25168,Sunnyvale,19996,2638 Blue Rise Hollow,2.0,1.0,Late delivery,1.0,DEBIT,Morgan,Harrington,94086
1767,25169,25169,Chapel Hill,15272,7417 Stony Barn Heath,2.0,1.0,Late delivery,1.0,DEBIT,Jane,Kramer,27514
1768,25609,25609,Marion,7372,3076 Iron By-pass,2.0,1.0,Late delivery,1.0,DEBIT,Kenneth,King,43302
1769,25829,25829,Caguas,17606,1792 High By-pass,4.0,4.0,Shipping on time,0.0,CASH,Clare,Sutton,725
1770,25830,25830,Caguas,18948,8399 Lazy Anchor Boulevard,6.0,4.0,Late delivery,1.0,CASH,Briar,Graves,725
1771,25831,25831,Caguas,19019,3225 Dusty Autumn Meadow,2.0,4.0,Advance shipping,0.0,CASH,Deanna,Glenn,725
1772,25832,25832,Caguas,19790,7760 Golden Limits,3.0,4.0,Advance shipping,0.0,CASH,Stacey,Suarez,725
1773,25833,25833,Caguas,16255,5452 Jagged Green,3.0,4.0,Advance shipping,0.0,CASH,Cally,Barlow,725
1774,25834,25834,Caguas,19966,9832 Umber Beacon Vale,4.0,4.0,Shipping on time,0.0,CASH,Brenna,Berger,725
1775,25835,25835,Caguas,17166,1116 Hazy Path,4.0,4.0,Shipping on time,0.0,CASH,Claire,Hardin,725
1776,25836,25836,Caguas,19999,6316 Wishing Rise,2.0,4.0,Advance shipping,0.0,CASH,Sharon,Ewing,725
1777,25837,25837,Caguas,19853,6956 Misty Anchor Close,6.0,4.0,Late delivery,1.0,CASH,Jaime,Mcneil,725
1778,25838,25838,Caguas,20284,5193 Amber Cider Path,2.0,4.0,Advance shipping,0.0,CASH,Ila,Bradley,725
1779,25839,25839,Caguas,20281,3765 Fallen Branch Round,4.0,4.0,Shipping on time,0.0,CASH,Hyacinth,Aguirre,725
1780,26354,26354,San Sebastian,14293,7509 Iron Concession,2.0,1.0,Late delivery,1.0,DEBIT,Xyla,Cain,685
1781,26355,26355,Caguas,12980,8906 Silver Link ,2.0,1.0,Late delivery,1.0,DEBIT,Cassandra,Lucas,725
1782,26356,26356,Caguas,14142,473 High Plaza,2.0,1.0,Late delivery,1.0,DEBIT,Jaquelyn,Holman,725
1783,26357,26357,Caguas,13176,1187 Hidden Blossom Corner,2.0,1.0,Late delivery,1.0,DEBIT,Renee,Pennington,725
1784,26358,26358,Caguas,13354,9627 Honey Trail ,2.0,1.0,Late delivery,1.0,DEBIT,Isabella,Manning,725
1785,26359,26359,Caguas,13318,2136 Silver Canyon ,2.0,1.0,Late delivery,1.0,DEBIT,Evelyn,Melendez,725
1786,26360,26360,Caguas,13174,3587 Blue Mall ,2.0,1.0,Late delivery,1.0,DEBIT,Nora,Baker,725
1787,26361,26361,Caguas,13352,6280 Sleepy Brook Diversion,2.0,1.0,Late delivery,1.0,DEBIT,Jaime,Jordan,725
1788,26362,26362,Caguas,12992,6819 Clear Branch Estates,2.0,1.0,Late delivery,1.0,DEBIT,Clementine,Henson,725
1789,26363,26363,Caguas,14406,363 Green Goose Run,2.0,1.0,Late delivery,1.0,DEBIT,Hyacinth,Graham,725
1790,26364,26364,Caguas,13242,7601 Pleasant Brook Gate,2.0,1.0,Late delivery,1.0,DEBIT,Brittany,Sims,725
1791,26365,26365,Caguas,14223,2240 Emerald Berry Vale,2.0,1.0,Late delivery,1.0,DEBIT,Kelsie,Guerrero,725
1792,26400,26400,Caguas,13777,6496 Colonial Leaf Orchard,2.0,1.0,Late delivery,1.0,DEBIT,Mechelle,Combs,725
1793,26462,26462,Caguas,15100,5087 Foggy Nectar Campus,2.0,1.0,Late delivery,1.0,DEBIT,Regina,Wagner,725
1794,26463,26463,Caguas,14946,8446 Green Wagon Moor,2.0,1.0,Late delivery,1.0,DEBIT,Chloe,Delgado,725
1795,26464,26464,Caguas,13361,7136 Indian Bear Farm,2.0,1.0,Late delivery,1.0,DEBIT,Signe,Melendez,725
1796,26465,26465,Caguas,12995,2929 Green Grove Corner,2.0,1.0,Late delivery,1.0,DEBIT,Zoe,Lawson,725
1797,26466,26466,Caguas,13403,8688 Fallen Anchor Lookout,2.0,1.0,Late delivery,1.0,DEBIT,Denise,Vasquez,725
1798,26467,26467,Caguas,13096,7312 Wishing Forest Highway,2.0,1.0,Late delivery,1.0,DEBIT,Genevieve,Mcfarland,725
1799,26483,26483,Caguas,12591,1809 Lost Pine Ledge,2.0,1.0,Late delivery,1.0,DEBIT,Summer,Hardin,725
1800,26591,26591,Caguas,18137,5182 Cotton Heath,2.0,1.0,Late delivery,1.0,DEBIT,Stacy,Wilson,725
1801,26592,26592,Caguas,18050,6270 Broad Downs,2.0,1.0,Late delivery,1.0,DEBIT,Eden,Rivas,725
1802,26593,26593,Caguas,18230,7962 Lazy Pioneer Estates,2.0,1.0,Late delivery,1.0,DEBIT,Shana,Carroll,725
1803,26594,26594,Caguas,18228,1078 Misty Blossom Meadow,2.0,1.0,Late delivery,1.0,DEBIT,Hillary,Glenn,725
1804,26595,26595,Caguas,16580,8478 Foggy Log Nook,2.0,1.0,Late delivery,1.0,DEBIT,Ann,Kane,725
1805,26596,26596,Caguas,16596,9731 Honey Fox Towers,2.0,1.0,Late delivery,1.0,DEBIT,Sonia,Diaz,725
1806,26597,26597,Caguas,18789,6595 Dusty Turnabout,2.0,1.0,Late delivery,1.0,DEBIT,Xena,Holman,725
1807,26613,26613,Caguas,15947,151 Bright Anchor Passage,2.0,1.0,Late delivery,1.0,DEBIT,Germane,Vargas,725
1808,26621,26621,Caguas,18891,654 Gentle Acres,2.0,1.0,Late delivery,1.0,DEBIT,Giselle,Velazquez,725
1809,26641,26641,Caguas,18448,6245 Iron Cloud Farms,2.0,1.0,Late delivery,1.0,DEBIT,Quail,Rogers,725
1810,26650,26650,Caguas,20448,6517 Quiet Spring Hill,2.0,1.0,Late delivery,1.0,DEBIT,Oprah,Wyatt,725
1811,26654,26654,Caguas,17364,4369 Bright Log Estates,2.0,1.0,Late delivery,1.0,DEBIT,Medge,Kinney,725
1812,26667,26667,Caguas,15503,9741 Dewy Bluff Maze,2.0,1.0,Late delivery,1.0,DEBIT,Kalia,Doyle,725
1813,26669,26669,Caguas,15456,6270 Broad Downs,2.0,1.0,Late delivery,1.0,DEBIT,Bertha,Bennett,725
1814,26670,26670,Caguas,15290,4392 Burning Farms,2.0,1.0,Late delivery,1.0,DEBIT,Nita,Riddle,725
1815,26700,26700,Caguas,17571,3293 Golden Forest Orchard,2.0,1.0,Late delivery,1.0,DEBIT,Ocean,Floyd,725
1816,26701,26701,Caguas,19865,4545 Dewy Apple Concession,2.0,1.0,Late delivery,1.0,DEBIT,Karly,Roman,725
1817,26702,26702,Caguas,16330,4895 Stony Passage,2.0,1.0,Late delivery,1.0,DEBIT,Liberty,Small,725
1818,26703,26703,Caguas,16165,9050 Pleasant Cloud Mountain,2.0,1.0,Late delivery,1.0,DEBIT,Paula,Rodriguez,725
1819,26704,26704,Caguas,20111,2929 Green Grove Corner,2.0,1.0,Late delivery,1.0,DEBIT,Christine,Cotton,725
1820,26705,26705,Caguas,20145,797 Heather Thicket,2.0,1.0,Late delivery,1.0,DEBIT,Vera,Hunter,725
1821,26706,26706,Caguas,20304,760 Lazy Pines,2.0,1.0,Late delivery,1.0,DEBIT,Lenore,Joseph,725
1822,26707,26707,Caguas,17826,3460 Misty Elk Diversion,2.0,1.0,Late delivery,1.0,DEBIT,Signe,Daugherty,725
1823,26708,26708,Caguas,18528,7342 Hidden Walk,2.0,1.0,Late delivery,1.0,DEBIT,Chantale,Nunez,725
1824,26709,26709,Caguas,17823,4174 Pleasant Mountain Acres,2.0,1.0,Late delivery,1.0,DEBIT,Remedios,Wade,725
1825,26710,26710,Caguas,20156,7957 Iron Hollow,2.0,1.0,Late delivery,1.0,DEBIT,Leigh,Workman,725
1826,26711,26711,Caguas,16351,7370 Sunny Mountain,2.0,1.0,Late delivery,1.0,DEBIT,Caryn,Pennington,725
1827,26714,26714,Caguas,17430,9140 Gentle Moor,2.0,1.0,Late delivery,1.0,DEBIT,Hannah,Hughes,725
1828,26717,26717,Caguas,18641,4601 Dewy Creek Concession,2.0,1.0,Late delivery,1.0,DEBIT,Hillary,Rose,725
1829,26718,26718,Caguas,19902,1799 Cinder Estates,2.0,1.0,Late delivery,1.0,DEBIT,Hillary,Perkins,725
1830,27095,27095,Caguas,4445,5136 Rustic Pioneer Estates,2.0,1.0,Late delivery,1.0,DEBIT,Mary,Jordan,725
1831,27183,27183,Caguas,4635,9809 Amber Hills Farms,2.0,1.0,Late delivery,1.0,DEBIT,Mary,Gamble,725
1832,27247,27247,Caguas,13181,5336 Misty Hickory Quay,0.0,0.0,Shipping on time,0.0,DEBIT,Larissa,Cooke,725
1833,27252,27252,Caguas,13785,6077 Pleasant Cloud Maze,0.0,0.0,Shipping on time,0.0,DEBIT,Marny,Cross,725
1834,27279,27279,Caguas,12861,7814 Old Glen ,1.0,0.0,Late delivery,1.0,DEBIT,Anika,Witt,725
1835,27377,27377,Walnut,4746,236 Dusty Bay,5.0,4.0,Late delivery,1.0,DEBIT,Jean,Smith,91789
1836,28115,28115,Del Rio,13779,2437 Thunder Oak Highway,2.0,1.0,Late delivery,1.0,PAYMENT,Maxine,Knox,78840
1837,28118,28118,Orange Park,13090,2360 Fallen Village ,2.0,1.0,Late delivery,1.0,PAYMENT,Xantha,Shannon,32073
1838,28119,28119,Greenville,12979,2299 Merry Bear Vista,2.0,1.0,Late delivery,1.0,PAYMENT,Natalie,Gould,27858
1839,28120,28120,Las Vegas,13246,8284 Fallen Heath ,2.0,1.0,Late delivery,1.0,PAYMENT,Anastasia,Moore,89110
1840,28121,28121,Palatine,13353,3989 Hidden Dale Subdivision,2.0,1.0,Late delivery,1.0,PAYMENT,Karina,Strickland,60067
1841,28122,28122,Elk Grove,13243,7550 Bright Goose Boulevard,2.0,1.0,Late delivery,1.0,PAYMENT,Cassady,Gilmore,95758
1842,28123,28123,Carson,14404,8559 High Elk Via,2.0,1.0,Late delivery,1.0,PAYMENT,Xerxes,Bowers,90745
1843,28145,28145,Rosemead,13911,6340 Colonial Branch Park,2.0,1.0,Late delivery,1.0,PAYMENT,Rachel,Gentry,91770
1844,28153,28153,Fontana,13981,3481 Crystal Campus,2.0,1.0,Late delivery,1.0,PAYMENT,Anastasia,Estes,92335
1845,28177,28177,Philadelphia,14795,911 Rustic Round,2.0,1.0,Late delivery,1.0,PAYMENT,Angelica,Freeman,19131
1846,28182,28182,Elmhurst,13937,1155 Misty Common,2.0,1.0,Late delivery,1.0,PAYMENT,September,Knight,60126
1847,28371,28371,Freeport,15560,3482 Indian Pony Towers,2.0,1.0,Late delivery,1.0,PAYMENT,Chantale,Snider,11520
1848,28374,28374,Salinas,17825,5625 Sleepy Fox Pines,2.0,1.0,Late delivery,1.0,PAYMENT,Iona,William,93905
1849,28375,28375,Huntington Park,18130,5436 Grand Hickory Farm,2.0,1.0,Late delivery,1.0,PAYMENT,Blair,Dalton,90255
1850,28376,28376,Wyandotte,19113,612 Wishing Grove Field,2.0,1.0,Late delivery,1.0,PAYMENT,Candice,Atkins,48192
1851,28377,28377,Brooklyn,15890,2863 Crystal Barn End,2.0,1.0,Late delivery,1.0,PAYMENT,Dakota,Melendez,11203
1852,28386,28386,Pacoima,18497,9831 Middle River Dell,2.0,1.0,Late delivery,1.0,PAYMENT,Remedios,Tyson,91331
1853,28389,28389,North Las Vegas,16000,1525 Golden Nectar Edge,2.0,1.0,Late delivery,1.0,PAYMENT,Belle,Mccall,89030
1854,28391,28391,Hyattsville,17429,4938 Harvest Rise Range,2.0,1.0,Late delivery,1.0,PAYMENT,Evelyn,Sweeney,20783
1855,28392,28392,Hendersonville,18330,2293 Thunder Vale,2.0,1.0,Late delivery,1.0,PAYMENT,Kiara,Dale,37075
1856,28396,28396,Clovis,18437,6826 Foggy Close,2.0,1.0,Late delivery,1.0,PAYMENT,Leila,Stewart,93611
1857,28397,28397,Mount Pleasant,20690,1981 Thunder Zephyr Edge,2.0,1.0,Late delivery,1.0,PAYMENT,Brenna,Carroll,48858
1858,28402,28402,El Paso,18436,9126 Wishing Expressway,2.0,1.0,Late delivery,1.0,PAYMENT,Kelsey,Cole,79927
1859,28406,28406,Catonsville,18450,7740 Emerald Shadow Swale,2.0,1.0,Late delivery,1.0,PAYMENT,Bo,Jensen,21228
1860,28408,28408,Chesapeake,18866,5833 Bright Hollow,2.0,1.0,Late delivery,1.0,PAYMENT,Rachel,Knapp,23322
1861,28409,28409,La Mesa,15973,7011 Cozy Beach,2.0,1.0,Late delivery,1.0,PAYMENT,Ursula,Andrade,91941
1862,28411,28411,Albany,17983,4661 Iron Landing,2.0,1.0,Late delivery,1.0,PAYMENT,Ramona,Miller,97321
1863,28416,28416,Aurora,20449,3775 Quaking Inlet,2.0,1.0,Late delivery,1.0,PAYMENT,Nichole,Vasquez,60505
1864,28417,28417,Dallas,17383,4560 Rustic View,2.0,1.0,Late delivery,1.0,PAYMENT,Chloe,Wiggins,75240
1865,28423,28423,Houston,18446,7436 Rustic Leaf Cape,2.0,1.0,Late delivery,1.0,PAYMENT,Moana,Obrien,77088
1866,28429,28429,Brooklyn,18708,7760 Fallen Circuit,2.0,1.0,Late delivery,1.0,PAYMENT,Wendy,Lowery,11226
1867,28435,28435,Albuquerque,11406,5768 Emerald Blossom Parkway,2.0,1.0,Late delivery,1.0,PAYMENT,James,Perry,87111
1868,28454,28454,Manchester,16350,119 Round Vale,2.0,1.0,Late delivery,1.0,PAYMENT,Imani,Spencer,6040
1869,28455,28455,Saint Paul,18997,3405 Golden Bear Swale,2.0,1.0,Late delivery,1.0,PAYMENT,Cally,Knapp,55104
1870,28456,28456,Laredo,16300,4955 Heather River Dale,2.0,1.0,Late delivery,1.0,PAYMENT,Felicia,Mcfarland,78040
1871,28457,28457,Nashville,16299,975 Honey Loop,2.0,1.0,Late delivery,1.0,PAYMENT,Ila,Nichols,37211
1872,28458,28458,Watsonville,16298,4525 High Timber Pines,2.0,1.0,Late delivery,1.0,PAYMENT,Karla,Holmes,95076
1873,28720,28720,Long Beach,3023,4144 Quiet Orchard,2.0,1.0,Late delivery,1.0,PAYMENT,Mary,Harris,90804
1874,28935,28935,Bronx,12605,3216 Rocky Centre ,1.0,0.0,Late delivery,1.0,PAYMENT,Amy,Thomas,10466
1875,28936,28936,Roswell,12814,2153 Iron Log Downs,0.0,0.0,Shipping on time,0.0,PAYMENT,Yvette,Henry,30075
1876,28938,28938,Lancaster,12813,3293 Golden Forest Orchard,0.0,0.0,Shipping on time,0.0,PAYMENT,Ina,Rose,93535
1877,28963,28963,Jacksonville,12510,409 Iron Park ,1.0,0.0,Late delivery,1.0,PAYMENT,Yoshi,Howell,28540
1878,28964,28964,Carlisle,12860,1111 Cotton Vista ,1.0,0.0,Late delivery,1.0,PAYMENT,Dana,Gordon,17013
1879,28965,28965,Sanford,12895,2260 Golden Spring By-pass,0.0,0.0,Shipping on time,0.0,PAYMENT,Charity,Chambers,27330
1880,29001,29001,East Lansing,18951,8977 Sunny Dale Run,1.0,0.0,Late delivery,1.0,PAYMENT,Camilla,Weiss,48823
1881,29002,29002,Dallas,19065,9941 Rustic Cloud Harbour,0.0,0.0,Shipping on time,0.0,PAYMENT,Madonna,Trujillo,75240
1882,29003,29003,Spring Valley,19243,3752 Silent Gardens,1.0,0.0,Late delivery,1.0,PAYMENT,Chastity,Rogers,91977
1883,29019,29019,Laguna Niguel,17294,340 Little Lagoon Avenue,0.0,0.0,Shipping on time,0.0,PAYMENT,Mariam,Chang,92677
1884,29023,29023,Philadelphia,18689,1756 Quiet Estates,1.0,0.0,Late delivery,1.0,PAYMENT,Mari,Clarke,19104
1885,29024,29024,Riverside,15616,8193 Grand Court,1.0,0.0,Late delivery,1.0,PAYMENT,Ivana,Rodgers,92507
1886,29034,29034,Greenville,8795,7258 Burning Dale Mountain,1.0,0.0,Late delivery,1.0,PAYMENT,Bobby,Thomas,27834
1887,29038,29038,Brooklyn,17569,4805 Lost Berry Forest,0.0,0.0,Shipping on time,0.0,PAYMENT,Jillian,Turner,11214
1888,29039,29039,Ypsilanti,17530,4271 Noble Island,1.0,0.0,Late delivery,1.0,PAYMENT,Sydnee,Hudson,48197
1889,29040,29040,New Haven,20331,2699 Jagged Horse Highway,1.0,0.0,Late delivery,1.0,PAYMENT,Illiana,Hines,6511
1890,29041,29041,Chicago,17816,5567 Rocky Mountain By-pass,0.0,0.0,Shipping on time,0.0,PAYMENT,Wynter,Murray,60622
1891,29042,29042,Los Angeles,20329,8055 Iron Ridge,1.0,0.0,Late delivery,1.0,PAYMENT,Amity,Alexander,90023
1892,29043,29043,El Paso,16219,4482 Jagged Inlet,1.0,0.0,Late delivery,1.0,PAYMENT,Amity,Browning,79927
1893,29044,29044,Cleveland,16339,6481 Pleasant Farm,0.0,0.0,Shipping on time,0.0,PAYMENT,Jolene,Mcneil,44118
1894,29045,29045,Oceanside,16338,8572 Silent Crest,0.0,0.0,Shipping on time,0.0,PAYMENT,Faith,Woodward,92054
1895,29046,29046,Piscataway,20339,3892 Harvest Avenue,1.0,0.0,Late delivery,1.0,PAYMENT,Lara,Powers,8854
1896,29047,29047,Detroit,15236,7592 Heather Circuit,0.0,0.0,Shipping on time,0.0,PAYMENT,Eliana,Adams,48221
1897,29048,29048,Stamford,18632,4715 Cotton Anchor Towers,1.0,0.0,Late delivery,1.0,PAYMENT,Venus,Franklin,6902
1898,29261,29261,Los Angeles,15102,9279 Indian Way,5.0,2.0,Late delivery,1.0,PAYMENT,Lacey,Brooks,90033
1899,29262,29262,Brooklyn,14432,2433 Noble Bear Beach,5.0,2.0,Late delivery,1.0,PAYMENT,Basia,Torres,11220
1900,29263,29263,Fresno,13039,7594 Rocky Shadow Vista,2.0,2.0,Shipping on time,0.0,PAYMENT,Azalia,Henson,93722
1901,29264,29264,Tucson,13107,6214 Green Maze ,5.0,2.0,Late delivery,1.0,PAYMENT,Genevieve,Mathis,85706
1902,29265,29265,Chicago,13250,4063 Hidden Forest Way,3.0,2.0,Late delivery,1.0,PAYMENT,Camille,Knapp,60621
1903,29266,29266,Buffalo,14302,1749 Jagged Arbor,5.0,2.0,Late delivery,1.0,PAYMENT,Imelda,Henry,14221
1904,29267,29267,Santee,14354,6292 Wishing Branch Via,2.0,2.0,Shipping on time,0.0,PAYMENT,Ifeoma,Nolan,92071
1905,29268,29268,San Antonio,14421,7694 Velvet Turnabout,4.0,2.0,Late delivery,1.0,PAYMENT,Sybill,Russell,78250
1906,29269,29269,Wilmington,12974,1847 Middle Bluff Link,2.0,2.0,Shipping on time,0.0,PAYMENT,Bo,Ewing,90744
1907,29270,29270,Chicago,13331,1531 Jagged Dale Heath,4.0,2.0,Late delivery,1.0,PAYMENT,Mechelle,Tate,60660
1908,29289,29289,Fond Du Lac,13680,6580 Thunder Village,3.0,2.0,Late delivery,1.0,PAYMENT,Moana,Malone,54935
1909,29309,29309,Freeport,13945,3675 Emerald Goose Bank,3.0,2.0,Late delivery,1.0,PAYMENT,Donna,Buckner,11520
1910,29312,29312,Brooklyn,13962,4167 Little Thicket,5.0,2.0,Late delivery,1.0,PAYMENT,Martina,Vance,11223
1911,29318,29318,Washington,13799,2578 Iron Pioneer Centre,2.0,2.0,Shipping on time,0.0,PAYMENT,Camille,Barton,20020
1912,29331,29331,Irwin,14814,1235 Amber Wood,2.0,2.0,Shipping on time,0.0,PAYMENT,Zia,Miranda,15642
1913,29334,29334,Morristown,13921,4369 Middle Willow Private,4.0,2.0,Late delivery,1.0,PAYMENT,Ruth,Oneal,7960
1914,29337,29337,Canyon Country,13795,6118 Indian Woods,3.0,2.0,Late delivery,1.0,PAYMENT,Lesley,Rowland,91351
1915,29339,29339,Woodbridge,13920,2210 Wishing Dale Meadow,3.0,2.0,Late delivery,1.0,PAYMENT,Briar,Mullins,22192
1916,29341,29341,Greeley,14776,5616 Wishing Hills Freeway,4.0,2.0,Late delivery,1.0,PAYMENT,Kitra,Lang,80631
1917,29350,29350,Reseda,13684,384 Easy Embers Trace,2.0,2.0,Shipping on time,0.0,PAYMENT,Stella,King,91335
1918,29355,29355,Oakland,13989,1185 Blue Pioneer Extension,2.0,2.0,Shipping on time,0.0,PAYMENT,Kai,Ayala,94601
1919,29432,29432,Brooklyn,12596,3271 Amber Downs ,4.0,2.0,Late delivery,1.0,PAYMENT,Cynthia,Melton,11229
1920,29433,29433,Miami,12670,3729 Cinder Grove Concession,3.0,2.0,Late delivery,1.0,PAYMENT,Jaquelyn,Gilmore,33157
1921,29594,29594,Florissant,19901,2108 Umber Centre,4.0,2.0,Late delivery,1.0,PAYMENT,Maggie,Fuller,63031
1922,29595,29595,Carlsbad,18161,3358 Middle Ridge,4.0,2.0,Late delivery,1.0,PAYMENT,Kimberly,Haynes,92009
1923,29596,29596,Philadelphia,18086,3601 Cozy Creek Trail,4.0,2.0,Late delivery,1.0,PAYMENT,Nadine,Boyle,19143
1924,29597,29597,Sugar Land,16589,4819 Crystal Private,2.0,2.0,Shipping on time,0.0,PAYMENT,Gemma,Mcdowell,77478
1925,29598,29598,Chula Vista,16390,3178 Fallen Robin Road,3.0,2.0,Late delivery,1.0,PAYMENT,Lois,Tate,91910
1926,29599,29599,Lilburn,19264,355 Wishing Rise Ledge,2.0,2.0,Shipping on time,0.0,PAYMENT,Amanda,Frazier,30047
1927,29600,29600,Parkville,19263,6415 Harvest Vista,6.0,2.0,Late delivery,1.0,PAYMENT,Brynne,Massey,21234
1928,29601,29601,Florissant,19047,6692 Clear Edge,5.0,2.0,Late delivery,1.0,PAYMENT,Tatiana,Vargas,63031
1929,29602,29602,Dallas,19280,5198 Colonial Loop,3.0,2.0,Late delivery,1.0,PAYMENT,Bree,Rutledge,75240
1930,29603,29603,Chicago,19152,4299 Blue Path,5.0,2.0,Late delivery,1.0,PAYMENT,Ivana,Gilmore,60615
1931,29604,29604,Amarillo,19200,3499 Blue Subdivision,3.0,2.0,Late delivery,1.0,PAYMENT,Halee,Grimes,79109
